stone_id,name,runic,transliteration,translation,page_url,image_url
DK Fyn 41,DK Fyn 41 - Fyn: Bregninge-sten,,+ su=en : sa¶sær suæn : ligær hæunde : helge ¶ diakææ=n : ri¶stæ mek : mæstær : bo : gyo=rþæ mk ::,"Sven, Sassurs son, ligger härunder. Helge diakon ristade mig, mäster Bo gjorde mig.",https://www.christerhamp.se/runor/gamla/dk/dkfyn41.html,https://www.christerhamp.se/runor/gamla/dk/dkfyn41s.jpg
DK Fyn 42,DK Fyn 42 - Fyn: Egense-font,,astret : ikkrei : filius :,"Astrad, Ikkreis son",https://www.christerhamp.se/runor/gamla/dk/dkfyn42.html,https://www.christerhamp.se/runor/gamla/dk/dkfyn42-1.jpg
DK Fyn 43,DK Fyn 43 - Fyn: Lunde-røgelseskar,,: magis÷tær ÷ ia=ko=bus ÷ ruffus ÷ fabær : me fesit ÷,"Mäster Jakob Röd, smeden, gjorde mig",https://www.christerhamp.se/runor/gamla/dk/dkfyn43.html,https://www.christerhamp.se/runor/gamla/dk/dkfyn43s.jpg
DK Fyn 47 Sørup-sten,DK Fyn 47 Sørup-sten,,m- * srnes-sn : urn=u=kb(h) -a=si ¶ s(n)rþmi : itssih(k)i × li isifuþrlak * iseRa * li,"Basa lät hugga dessa runor åt sin make Etxehegi, och Isifus åt sin faster Izeba",https://www.christerhamp.se/runor/gamla/dk/dkfyn47.html,https://www.christerhamp.se/runor/gamla/dk/dkfyn47s.jpg
DK Fyn 51,DK Fyn 51 - Fyn: Faaborg-sten,ᚨᛋᛚᛅᚴᛦ,aslakR,Aslak,https://www.christerhamp.se/runor/gamla/dk/dkfyn51.html,https://www.christerhamp.se/runor/gamla/dk/dkfyn51s.jpg
Fyn: Ørsted-kalkristning,Fyn: Ørsted-kalkristning,ᛁᛕᛚᚦᛦ,iplþy,-,https://www.christerhamp.se/runor/gamla/dk/dkfyn-oersted.html,https://www.christerhamp.se/runor/gamla/dk/dkfyn-oersteds.jpg
DK NJy 1 Børglum-søjlefod,DK NJy 1 Børglum-søjlefod,,mes·ter · t=ufi · me fesit · mit ·,Mäster Tuve gjorde mig ...,https://www.christerhamp.se/runor/gamla/dk/dknjy1.html,https://www.christerhamp.se/runor/gamla/dk/dknjy1.jpg
DK NJy 2,DK NJy 2 - Nørrejylland: Hæstrup-klokke,,+ ake maria : kpasia plena : tominus * tikum beneeedik=ta u : in : muliær(i)ibus : æ=þ : be=netiktus : fruktus fentrikis : tui : iskil afe maria : kr,"Hell dig Maria, full av nåd! Herren vare med dig. Välsignad vare du bland kvinnor, och välsignad din livsfrukt! Eskil. Hell dig Maria ...",https://www.christerhamp.se/runor/gamla/dk/dknjy2.html,https://www.christerhamp.se/runor/gamla/dk/dknjy2-1s.jpg
DK NJy 4 Lyngby-font,DK NJy 4 Lyngby-font,ᚴᚢᚦ,kuþ,gud,https://www.christerhamp.se/runor/gamla/dk/dknjy4.html,https://www.christerhamp.se/runor/gamla/dk/dknjy4s.jpg
DK NJy 5 Vejby-teglsten 1,DK NJy 5 Vejby-teglsten 1,,o=lof ¶ o=lof,Olof Olof,https://www.christerhamp.se/runor/gamla/dk/dknjy5.html,https://www.christerhamp.se/runor/gamla/dk/dknjy5s.jpg
DK NJy 6 Vejby-teglsten 2,DK NJy 6 Vejby-teglsten 2,,fuþø(r)k(h)(a),fuþorkhnias,https://www.christerhamp.se/runor/gamla/dk/dknjy6.html,https://www.christerhamp.se/runor/gamla/dk/dknjy5s.jpg
DK NJy 8,DK NJy 8 - Nordjylland: Øster Brønderslev-karmsten,,kirkia : er : kriste : kænt : ma=nom suen : su=n : germu=nta=r : til : misgu=nta|r,"Kyrkan är vigd till Kristus, till nåd för människorna Sven, Germunds son",https://www.christerhamp.se/runor/gamla/dk/dknjy8.html,https://www.christerhamp.se/runor/gamla/dk/dknjy8s.jpg
DK NJy 9 Ørum-font,DK NJy 9 Ørum-font,,me fesiþ ¶ nikotaus,Niklas gjorde mig,https://www.christerhamp.se/runor/gamla/dk/dknjy9.html,https://www.christerhamp.se/runor/gamla/dk/dknjy9s.jpg
DK NJy 10,DK NJy 10 - Nordjylland: Mosbjerg-kalkristning,,kandælabrum,Kandelaber,https://www.christerhamp.se/runor/gamla/dk/dknjy10.html,https://www.christerhamp.se/runor/gamla/dk/dknjy10s.jpg
DK NJy 11 Hune-sten,DK NJy 11 Hune-sten,,hufi ' þurkil ' þurbiurn ÷ satu ÷ stin ÷ runulfs ÷ hins ' raþ'sbaka ' ¶ ' faþur ' sins ',"Hufi, Torkel och Torbjörn satte deras fader Runulf den kvicktänktes sten",https://www.christerhamp.se/runor/gamla/dk/dknjy11.html,https://www.christerhamp.se/runor/gamla/dk/dknjy11s.jpg
DK NJy 13 Jetsmark-sten,DK NJy 13 Jetsmark-sten,,hufi ÷ sati ' stin ÷ ift ' bruþr ¶ sino þurlak auk ' hriþi,Hofi satte stenen efter sina bröder Torlak och Hridir,https://www.christerhamp.se/runor/gamla/dk/dknjy13.html,https://www.christerhamp.se/runor/gamla/dk/dknjy13s.jpg
DK NJy 14 Astrup-teglsten,DK NJy 14 Astrup-teglsten,,fuþor(k),,https://www.christerhamp.se/runor/gamla/dk/dknjy14.html,https://www.christerhamp.se/runor/gamla/dk/dknjy14s.jpg
DK NJy 15,DK NJy 15 - 17 Tornby-kalkristning 1 - 3,,"₫orstæin bræ... ræist runar ₫essar a pikisdahum ... han -af(₫)i mikit gama=n af tonom um mo=rhen(e)n ₫(e)r
₫ag
₫orste--",Torsten Brede ristade dessa runor på pingstdagen ... han hade mycket nöje av psalmsången om morgonen där.,https://www.christerhamp.se/runor/gamla/dk/dknjy15.html,https://www.christerhamp.se/runor/gamla/dk/dknjy15s.jpg
DK NJy 18 Vennebjerg-kalkristning,DK NJy 18 Vennebjerg-kalkristning,,(-)(-)--- : (?)ui : p(a)lær(-)i (:) -- ¶ -... h(i)k lokus (*)- ¶ kantu : ti ...(-),"Här är platsen för dem, som sjunger, inte för andra",https://www.christerhamp.se/runor/gamla/dk/dknjy18.html,https://www.christerhamp.se/runor/gamla/dk/dknjy18s.jpg
DK NJy 20 Aggersborg-kalkristning 2,DK NJy 20 Aggersborg-kalkristning 2,,a=u=e m=aria,Ave Maria,https://www.christerhamp.se/runor/gamla/dk/dknjy20.html,https://www.christerhamp.se/runor/gamla/dk/dknjy20.jpg
DK NJy 24 Aggersborg-kalkristning 6,DK NJy 24 Aggersborg-kalkristning 6,,g=u=₫ ÷ g=(ø)-æ ÷ t=ho=rlis=h ÷ o=r ÷ hæræ ÷ s=tat ÷ t=he=r ÷ pet=(e)=r ÷ s=(u)(a)=(l)=(e) ÷ m=æ=s ÷ s=s=re=f ÷ a=m=(e)(n),Gud ... Torleik av Hær. Stå där! Peter Svala skrev mig. Amen.,https://www.christerhamp.se/runor/gamla/dk/dknjy24.html,https://www.christerhamp.se/runor/gamla/dk/dknjy24s.jpg
DK NJy 25 Aggersborg-kalkristning 7,DK NJy 25 Aggersborg-kalkristning 7,,ma=rgaræta ',Margareta,https://www.christerhamp.se/runor/gamla/dk/dknjy25.html,https://www.christerhamp.se/runor/gamla/dk/dknjy25s.jpg
DK NJy 30,DK NJy 30 - Nørrejylland: Hørdum-billedsten,,-,-,https://www.christerhamp.se/runor/gamla/dk/dknjy30.html,https://www.christerhamp.se/runor/gamla/dk/dknjy30.jpg
DK NJy 31,DK NJy 31 - Skyum-font,᛭ ᚴᛁᚱ,+ kir,Geir,https://www.christerhamp.se/runor/gamla/dk/dknjy31.html,https://www.christerhamp.se/runor/gamla/dk/dknjy31s.jpg
DK NJy 32 Hillerslev-sten,DK NJy 32 Hillerslev-sten,,...s... ¶ ku- ¶ mario : ... ¶ {THOR¶CHIL ¶ MERG¶RET},"... Gud, Maria ... Torchil, Mergret",https://www.christerhamp.se/runor/gamla/dk/dknjy32.html,https://www.christerhamp.se/runor/gamla/dk/dknjy32.jpg
DK NJy 33 Sjørring-sten,DK NJy 33 Sjørring-sten,,: osa : sati : stin : þonsi : iftiR : ¶ oumuta : uir (:) sin : is : uaR : himþiki : finulfs,"Åsa satte denna sten efter Åmunde, sin man, som var Finulvs hirdman",https://www.christerhamp.se/runor/gamla/dk/dknjy33.html,https://www.christerhamp.se/runor/gamla/dk/dknjy33s.jpg
DK NJy 34 Thisted-sten,DK NJy 34 Thisted-sten,,+ þorh ÷ amdis ÷ so=n ÷ huil=er ÷ hæræ ÷,"Tord, Amdis son, vilar här",https://www.christerhamp.se/runor/gamla/dk/dknjy34.html,https://www.christerhamp.se/runor/gamla/dk/dknjy34s.jpg
DK NJy 36 Galtrup-sten,DK NJy 36 Galtrup-sten,,hær ligr ÷ ¶ isulfr : þo¶r(g)ils : sun,"Här ligger Isulf, Torgils son",https://www.christerhamp.se/runor/gamla/dk/dknjy36.html,https://www.christerhamp.se/runor/gamla/dk/dknjy36s.jpg
DK NJy 38,DK NJy 38 - Nordjylland: Rakkeby-kalkristning,,(l)(e)(o=r)/(l)(e)(u) kkkiii mat (m)at-rt faki(l) : uiuæs -------,-,https://www.christerhamp.se/runor/gamla/dk/dknjy38.html,https://www.christerhamp.se/runor/gamla/dk/dknjy38-1s.jpg
DK NJy 39,DK NJy 39 - Hurup-sten,,þurmuþr : r-... ... -- : þ(i)(s)... ¶ : iftiR ... ¶ ...þur : sin ¶ kuþr : ...,"Tormod reste dessa ... efter ... sin fader / broder, en god ...",https://www.christerhamp.se/runor/gamla/dk/dknjy39.html,https://www.christerhamp.se/runor/gamla/dk/dknjy39s.jpg
DK NJy 40,DK NJy 40 - Søndbjerg-sokkelsten,,÷ iakop ÷ uulæ ÷ skia=lm ÷ gurþæ ÷ ubi a=ra ibi o=kulus,"Jakob beställde, Skjalm gjorde. Där altaret är, är ögat.",https://www.christerhamp.se/runor/gamla/dk/dknjy40.html,https://www.christerhamp.se/runor/gamla/dk/dknjy40s.jpg
DK NJy 41,DK NJy 41 - Nordjylland: Ydby-sten,,þurkisl : (s)[ati : auk : suniʀ : l](i)(f)(a) (:) (i) : s(t)(a)(þ) [:] (þ)(a) | : nsi : (s)(t)(i)(n) : (u)[ftiʀ : lifa],Torgisl och Leifs söner satte stenen på denna plats efter Leif,https://www.christerhamp.se/runor/gamla/dk/dknjy41.html,https://www.christerhamp.se/runor/gamla/dk/dknjy41s.jpg
DK NJy 42 Vesløs-sten,DK NJy 42 Vesløs-sten,,niklas,Niklas,https://www.christerhamp.se/runor/gamla/dk/dknjy42.html,https://www.christerhamp.se/runor/gamla/dk/dknjy42.jpg
DK NJy 43,DK NJy 43 - Ferslev-sten 1,ᛏᚢᚴᛁ ᛬ ᛋᛅᛏᛁ ᛬ ᛋᛏᛁᚾ ᛬ ᚦᚭᚾᛋᛁ ᛬ ᛅᚠᛏ ᛬ ᚭᛋᛏᛅ ᛬ ᛋᚢᚾ ᛬ ᛋᛁᚾ ᛬ ᛚᚢᛏᛅᚱᛁᛋ ᛬ ᛋᚢᚾ,(t)uki : sati : stin : þąnsi : aft : | : ąsta : sun : sin : lutaris : sun,"Toke, Lutaris son, satte denna sten efter Asti, sin son",https://www.christerhamp.se/runor/gamla/dk/dknjy43.html,https://www.christerhamp.se/runor/gamla/dk/dknjy43s.jpg
DK NJy 46,DK NJy 46 - Gunderup-sten 1,,: tuki : raisþi : stini : þąisi : auk : karþi : kub(l) (:) | : þausi : aft aba : mak : sin : þaikn : kuþan : auk : : tufu : muþur : siną : þau : lika : baþi : i : þaum : hauki : | abi : uni : tuka : fiaR : sins : aft : sik :,"Toke reste dessa stenar och gjorde dessa minnesmärken efter sin måg Ebbe, en god man, och Tove, sin moder. De ligger båda i denna hög. Ebbe gav Toke sin egendom efter sig.",https://www.christerhamp.se/runor/gamla/dk/dknjy46.html,https://www.christerhamp.se/runor/gamla/dk/dknjy46s.jpg
DK NJy 47,DK NJy 47 - Gunderup-sten 2,ᛆᚢᛌᛏᛆᚿ ᛬ ᛌᛆᛏᛁ ᛬ ᛌᛏᛆᛁᚿ ᛫ ᚦᚭᚿᛌᛁ ᛬ ᛆᛒᛏ ᛫ ᚭᛌᚢᛚᛒ ᛫ ᚠᛆᚦᚢᚱ ᛫ ᛋᛁᚿ ᛫,austan : sati : stain : þąnsi : abt : ąsulb : faþur : sin :,"Östen sate denna sten efter Asulv, sin fader",https://www.christerhamp.se/runor/gamla/dk/dknjy47.html,https://www.christerhamp.se/runor/gamla/dk/dknjy47s.jpg
DK NJy48,DK NJy48 - Nøvling-fibula,ᛒᛁᛞᚨᚹᚨᚱᛃᚨᛉᛏᚨᛚᚷᛁᛞᚨᛁ,bidawarijaR talgidai,BidawarijaR skar,https://www.christerhamp.se/runor/gamla/dk/dknjy48.html,https://www.christerhamp.se/runor/gamla/dk/dknjy48s.jpg
DK NJy 49 Durup-sten,DK NJy 49 Durup-sten,,...i : stain : þasi : at : tuka ¶ ...(n) : kuþan +,"... denna sten efter Toke, sin gode ...",https://www.christerhamp.se/runor/gamla/dk/dknjy49.html,https://www.christerhamp.se/runor/gamla/dk/dknjy49s.jpg
DK NJy 50 Farsř-sten,DK NJy 50 Farsř-sten,,: tu(s)(t)i : uk : osbiurn : rsţu : stin : ţonsi : (a)ft : tufa ¶ : bruţur : (s)(i)(n)/---...,"Toste och Ĺsbjörn reste denna sten efter Tofi, sin broder",https://www.christerhamp.se/runor/gamla/dk/dknjy50.html,https://www.christerhamp.se/runor/gamla/dk/dknjy50s.jpg
DK NJy 51,DK NJy 51 - Lyngby-sten,,...(n)untr : a : aisku : sina :,... Anund efter sin älskade,https://www.christerhamp.se/runor/gamla/dk/dknjy51.html,https://www.christerhamp.se/runor/gamla/dk/dknjy51s.jpg
DK NJy 54 Suldrup-sten 1,DK NJy 54 Suldrup-sten 1,,k : nik :,-,https://www.christerhamp.se/runor/gamla/dk/dknjy54.html,https://www.christerhamp.se/runor/gamla/dk/dknjy54.jpg
DK NJy 55 Suldrup-sten 2,DK NJy 55 Suldrup-sten 2,,: riuskR : risþi : s(t)... ...R : ufah : bruþu¶r : sin :,"Rysk reste stenen efter Ofeg, sin broder",https://www.christerhamp.se/runor/gamla/dk/dknjy55.html,https://www.christerhamp.se/runor/gamla/dk/dknjy55s.jpg
DK NJy 56 Veggerby-vinduesoverligger,DK NJy 56 Veggerby-vinduesoverligger,,kst,-,https://www.christerhamp.se/runor/gamla/dk/dknjy56.html,https://www.christerhamp.se/runor/gamla/dk/dknjy56.jpg
DK Njy 60,DK Njy 60 - Nordjylland: Ålborg-fibula,,kutis,Gotis,https://www.christerhamp.se/runor/gamla/dk/dknjy60.html,https://www.christerhamp.se/runor/gamla/dk/dknjy60s.jpg
DK NJy 61,DK NJy 61 - Lindholm Høje-knivskaft,ᛋᛁᚴᛅᛋᚢᛅᛁᚨ ᚦᚢᚱᚢᚠᛁᚱᛁᚦᛁᛚᛁᚴᛅᚦᛁ,sikasuaią þurufiriþi likaþi,{sikasuaią} polerade åt Thorfrid,https://www.christerhamp.se/runor/gamla/dk/dknjy61.html,https://www.christerhamp.se/runor/gamla/dk/dknjy61s.jpg
DK NJy 62,DK NJy 62 - Hemdrup-pind,,uan þik iba : fiukati : osa : auaoubi (f)u : (n)iluiai ...,"Den yrande vann aldrig över dig, Åsa",https://www.christerhamp.se/runor/gamla/dk/dknjy62.html,https://www.christerhamp.se/runor/gamla/dk/dknjy62s.jpg
DK NJy 64 Flejsborg-sten,DK NJy 64 Flejsborg-sten,,þurkal : sati : stia : aft : ... ... sun : faþur : sin :,"Torkel satte denna sten efter ... son, sin fader",https://www.christerhamp.se/runor/gamla/dk/dknjy64.html,https://www.christerhamp.se/runor/gamla/dk/dknjy64s.jpg
DK NJy 65 Giver-sten,DK NJy 65 Giver-sten,,kali : sati : stin ¶ þonsi : ift : þursin ¶ faþur : sia : ha(þ)¶a : kuþon : þign :,"Kalle satte denna sten efter Torsten, sin fader, en mycket god man",https://www.christerhamp.se/runor/gamla/dk/dknjy65.html,https://www.christerhamp.se/runor/gamla/dk/dknjy65s.jpg
DK NJy 67,DK NJy 67 - Ravnkilde-sten 1,,ąsur lat:hirþiR : | kukis : sun : raist | runar þasi | at ąs-uþ trunik,"Assur landförvaltare, Køges son, ristade dessa runor efter Asmod, sin drottning",https://www.christerhamp.se/runor/gamla/dk/dknjy67.html,https://www.christerhamp.se/runor/gamla/dk/dknjy67s.jpg
DK NJy 68 Ravnkilde-sten 2,DK NJy 68 Ravnkilde-sten 2,,× osgutr × tuguta × sun × risþi × stin : ift ¶ isgi : bruþur : sin,"Åsgöt, Tugutas son, reste stenen efter Asgeir, sin broder",https://www.christerhamp.se/runor/gamla/dk/dknjy68.html,https://www.christerhamp.se/runor/gamla/dk/dknjy68s.jpg
DK NJy 70 Skivum-sten,DK NJy 70 Skivum-sten,,: þau : muþ(r)kin : ¶ þurui : auk (:) uþinkau(r) : a(u)k : kuþmu¶ntr : þri- (:) --is(þ)- (:) kumbl : ¶ þausi : aift : ki-- : (h)in : huþska ¶ hon : uas : l(o)nt:mono : baistr : i : ton¶marku : auk : furstr :,"Modern Tyra och sönerna Odinkar och Gudmund, de tre reste detta minnesmärke efter Gisle den kloke. Han var den bäste och förste av lantmän i Danmark.",https://www.christerhamp.se/runor/gamla/dk/dknjy70.html,https://www.christerhamp.se/runor/gamla/dk/dknjy70s.jpg
DK NJy 71 Års-sten,DK NJy 71 Års-sten,,osur : sati : stin : þonsi : aft : ual:tuka : trutin : ¶ × sin × stin : kuask : hirsi : stonta : loki : saR : ual:tuka × ¶ × uarþa : nafni,"Ösur satte denna sten efter Valtoke, sin herre. Stenen förkunnar att den ska stå här länge. Den ska nämna Valtokes hög.",https://www.christerhamp.se/runor/gamla/dk/dknjy71.html,https://www.christerhamp.se/runor/gamla/dk/dknjy71-1s.jpg
DK NJy 72,DK NJy 72 - Skjellerup-kvadersten,ᚿᛁᚴᚮᛚᛅᚢᛋ,nikolaus,Nikolaus,https://www.christerhamp.se/runor/gamla/dk/dknjy72.html,https://www.christerhamp.se/runor/gamla/dk/dknjy72s.jpg
DK NJy 74,DK NJy 74 - Hobro-sten 2,᛬ ᚦᚢᚱᛁᛦ ᛬ ᚱᛁᛋᚦᛁ ᛬ ᛋᛏᛁᚾ ᛬ ᚦᚮᛅᛋᛁ ᛬ ᛅᚢᚠᛏᛁ ᛬ ᚴᛅᚱᛚ ᛬ ᚼᛁᚾ ᛬ ᚴᚢᚦᚮᛅ ᛬ ᚠᛦᛚᛅᚴᛅ ᛬ ᛋᛁᚾ ᛬ ᚼᛅᚱᚦᛅ ᛬ ᚴᚢᚦᚮᛅᚾ ᛬ ᛏᚱᛦᚴ ᛬,: þuriR : risþi : stin : þoasi : aufti : karl : hin : kuþoa : fRlaka : sin : harþ a : kuþoan : trRk :,"Tore reste denna sten efter Karl den gode, hans vän, en mycket god man.",https://www.christerhamp.se/runor/gamla/dk/dknjy74.html,https://www.christerhamp.se/runor/gamla/dk/dknjy74s.jpg
DK NJy 75 Svenstrup-sten,DK NJy 75 Svenstrup-sten,,þurkutr : risþi : stin : þonsi : iftiR : osuiþ : faþur : sin : hon : uai : fan ÷ arskab ÷ ¶ miþ ÷ ilta ÷ sunum,"Torgot [eller Torgun] reste stenen efter Asved, sin fader. Till ve [sorg] blev han sviken tillsmmans med Ildes söner",https://www.christerhamp.se/runor/gamla/dk/dknjy75.html,https://www.christerhamp.se/runor/gamla/dk/dknjy75s.jpg
DK NJy 80,DK NJy 80 - Nordjylland: Storvorde-blyamulet,,sa=nct=us bæna=(t)ækt=us s(a)--t=us ba=rthol(a)--us sa=nct=us gæsus …s pæt=rus …t,"Sankt Benedikt, Sankt Bartholomeus, Sankt Jesus ... Sankt Peter ...",https://www.christerhamp.se/runor/gamla/dk/dknjy80.html,https://www.christerhamp.se/runor/gamla/dk/dknjy80s.jpg
DK MJy 1,DK MJy 1 - Midtjylland: Mønsted-kvadersten 1,,fuþorkhniastblmR,-,https://www.christerhamp.se/runor/gamla/dk/dkmjy1.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy1s.jpg
DK MJy 2,DK MJy 2 - Midtjylland: Mønsted-kvadersten 2,ᛦᚠᚢᚦᚭᚱᚴᚼᚾᛁᛆᛌᛚᛒ,Rfuþorkhniaslb,-,https://www.christerhamp.se/runor/gamla/dk/dkmjy2.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy2s.jpg
DK MJy 3 Funder-søjlefod,DK MJy 3 Funder-søjlefod,,nikl=as,Niklas,https://www.christerhamp.se/runor/gamla/dk/dkmjy3.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy3-1.jpg
DK MJy 4 Kragelund-døroverligger,DK MJy 4 Kragelund-døroverligger,ᛅᛋᛁ + ᛒᛆᚦ ᛭ ᚢᛆᚼᚿ + ᚱᛁᛋᛏ,æsi + baþ + uahn + rist,"Äsi bad, Vagn ristade",https://www.christerhamp.se/runor/gamla/dk/dkmjy4.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy4s.jpg
DK MJy 5 Hvidbjerg-sten,DK MJy 5 Hvidbjerg-sten,,b(e)þer : fo=r bo | bo,Be för Bo! Bo,https://www.christerhamp.se/runor/gamla/dk/dkmjy5.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy5s.jpg
DK MJy 6,DK MJy 6 - Midtjylland: Gullev-kalkristning,,...(i)(u)-(i)(s)(i)(a)...,-,https://www.christerhamp.se/runor/gamla/dk/dkmjy6.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy6.jpg
DK MJy 8 Sahl-sten 2,DK MJy 8 Sahl-sten 2,,ingær₫,Ingegerd,https://www.christerhamp.se/runor/gamla/dk/dkmjy8.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy8s.jpg
DK MJy 9 Vejerslev-sten,DK MJy 9 Vejerslev-sten,,iuar * hio * runa * þesa * Rvær * skalmi * broþær sin *,"Ivar högg dessa runor över Skalme, sin broder",https://www.christerhamp.se/runor/gamla/dk/dkmjy9.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy9s.jpg
DK MJy 10 Bjerring-sten,DK MJy 10 Bjerring-sten,,ţurkuntr : karuks : tutiR : risţi : stin : (ţ)... ¶ aft : ţuri : uir sin : ţulfs : sun : o : st... ¶ ian : tufi : smiţr : hiu : frinti : hns : ¶ : stin : ---... : uiltr : auR : (s)taţ : ia(n) ... ¶ : stuk- : (u)(r)t--R (:) --n : a---- (:) -ir(ţ/b) : i(k)(u)(l)- ...in,"Torgun, Korungs dotter, reste [denna] sten efter Tore, sin man, Tholfs son frĺn St... men Tue smed ... hans frände ... högg. Stenen ... frĺn sin plats, men ... st ... Ingulv [?] ...",https://www.christerhamp.se/runor/gamla/dk/dkmjy10.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy10s.jpg
DK MJy 11 Grensten-sten,DK MJy 11 Grensten-sten,,÷ tuki ÷ smiþr ÷ risþ × ¶ ÷ stin ÷ þisi ÷ aiftiR ÷ ¶ ÷ Rifla ÷ sun ÷ askis ÷ bianaR ¶ ÷ sunaR ÷ kuþ ÷ hiab ÷ þaRa ÷ salu ÷,"Toke smed reste denna sten efter Rifla, Asgeir Björnssons son. Gud hjälpe deras själar.",https://www.christerhamp.se/runor/gamla/dk/dkmjy11.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy11s.jpg
DK MJy 12 Hjermind-sten 1,DK MJy 12 Hjermind-sten 1,,þulfR : risþi : stin : þansi ¶ iftiR : raþa : bruþur : sia : harþa ¶ kuþan : trik,"Tolf reste denna sten efter Rada, sin broder, en mycket duglig man",https://www.christerhamp.se/runor/gamla/dk/dkmjy12.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy12s.jpg
DK MJy 16,DK MJy 16 - Midtjylland: Langå-sten 3,,...-R ... ¶ stin ... ¶ : -...- (b)(r)(u)(þ)(u)(r) : (s)¶in : hrþa : kuþan : ¶ : þigin,"... sten ... sin broder, en mycket god man",https://www.christerhamp.se/runor/gamla/dk/dkmjy16.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy16s.jpg
DK MJy 17 Langå-sten 4,DK MJy 17 Langå-sten 4,,: tuki : r-... : br--... ...-s-...,Toke r[este stenen efter ... sin] br[oder] ...,https://www.christerhamp.se/runor/gamla/dk/dkmjy17.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy17s.jpg
DK MJy 21,DK MJy 21 - Midtjylland: Skjern-sten 1,,... usbiaur... ... ¶ ... ¶ ...ur : si(n) ¶ ... harals : h...,... Åsbjörn ... sin ... Haralds ...,https://www.christerhamp.se/runor/gamla/dk/dkmjy21.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy21s.jpg
DK MJy 22,DK MJy 22 - Midtjylland: Skjern-sten 2,,soskiriþr : risþi : stin : finulfs : tutiR : at : uþinkaur : usbiarnaR : sun : þoh : tura : uk : hin : turutin:fasta : siþi : sa : monr : is ¶ : þusi : kubl : ub : biruti,"Sasgerd, Finulvs dotter, reste stenen efter Odinkar, Osbjörns son, den dyre och drottens trofaste. En sejdkarl ska den man vara, som bryter dessa runor.",https://www.christerhamp.se/runor/gamla/dk/dkmjy22.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy22s.jpg
DK MJy 23 Sønder Vinge-sten 1,DK MJy 23 Sønder Vinge-sten 1,,... -(a)i(s)(₫)i ¶ ...-si ¤ ift ¶ skibara ¤ sin(o) (¤) ₫(i)r(i) ¶ ¤ auk ¤ tuf(a) (¤),... reste dena sten efter sina skeppsmän Tore(?) och Tove,https://www.christerhamp.se/runor/gamla/dk/dkmjy23.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy23s.jpg
DK MJy 24,DK MJy 24 - Midtjylland: Sønder Vinge-sten 2,,-u(þ)(i) : b(i)--(l)i : risþi : stin ¶ : þensi : uftiR : uruku ¶ auk : kaþu : bruþr : ¶ sino : tuo : ¶ ... sarþi : auk ¶ siþ : r(a)(t)i : saR : monr : ¶ ias : auþi : mini : þui,"Gudi bryte reste denna sten efter Orökja och Kade, sina två bröder. Pervers och trollkarl vare den man som ödelägger detta minne.",https://www.christerhamp.se/runor/gamla/dk/dkmjy24.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy24s.jpg
DK MJy 26,DK MJy 26 - Vester Velling-sten,,: loþæns : (g)raf :,Lodens grav,https://www.christerhamp.se/runor/gamla/dk/dkmjy26.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy26s.jpg
DK MJy 28 Asmild-sten,DK MJy 28 Asmild-sten,,þurkutr : þurkus ' ¶ tutiR : þkuþulfs : sunaR (:) ¶ sati : stin : þosi : iftiR : busa uir sin : tiþita : mon : muaR : h-... ¶ : tutur :,"Torgun, dotter till Torgot, Tjodulfs son, satte denna sten efter Bosi, sin man, härold ... dotter.",https://www.christerhamp.se/runor/gamla/dk/dkmjy28.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy28s.jpg
DK Mjy 30,DK Mjy 30 - Midtjylland: Viborg-spænde,ᛚᚢᚴᛁᛋᛚᛁᚢᛅ,lukisliua,-,https://www.christerhamp.se/runor/gamla/dk/dkmjy30.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy30s.jpg
DK MJy 32,DK MJy 32 - Midtjylland: Viborg-blyamulet,,+ (?)...(s)-(s)(i)(u)--(a)-(-)-(i) --(f)a o + --(-) (n)o--(-)--(?) ¶ s(u)sbiristæ (s)(t)(æ)(n)i(æ)(s)uæ no(m)inæ (s)b(i)(r)i ¶ mitius(æ)(o)ni fibri amæn akla (+) mari(a) +,... alfa omega ... nomine(?) susbiristæ ... nomine spiritus mitiusæoani febris amen agla Maria,https://www.christerhamp.se/runor/gamla/dk/dkmjy32.html,https://www.christerhamp.se/runor/gamla/dk/dkmjy32s.jpg
